ID	Error	Mod1	Mod2	Abund1	Abund2	q1	q2	MissPeaks1	MissPeaks2
218	1664846.5657498147	<phosphorylation,1><phosphorylation,15>	<phosphorylation,1><phosphorylation,19>	0.23	0.77	8667.33205	29016.72035	[5,13,14]	[5,13,14]
219	603335.1971738283	<phosphorylation,6>	<phosphorylation,5>	0.23	0.77	6195.6549	20741.9751	[6]	[6]
220	465468.5425418837	<Oxidation,1><phosphorylation,12>	<Oxidation,1><phosphorylation,8>	0.23	0.77	3154.33038	10560.14952	[3]	[3]
221	518524.4306617631	<phosphorylation,4>	<phosphorylation,2>	0.23	0.77	6246.88625	20913.48875	[5]	[5]
222	551741.570612932	<phosphorylation,4>	<phosphorylation,7>	0.23	0.77	3542.38679	11859.29491	[]	[]
223	132945.94718417988	<phosphorylation,3><Oxidation,11>	<phosphorylation,4><Oxidation,11>	0.23	0.77	5936.94745	19875.86755	[]	[]
224	78688.64580430338	<phosphorylation,4><Oxidation,7>	<phosphorylation,3><Oxidation,7>	0.23	0.77	2436.54525	8157.12975	[]	[]
225	272015.2112785917	<phosphorylation,11>	<phosphorylation,13>	0.23	0.77	1412.71614	4729.52796	[]	[]
226	208575.6429554718	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	5121.12696	17144.64244	[]	[]
227	149811.8652159236	<phosphorylation,2><phosphorylation,5>	<phosphorylation,3><phosphorylation,5>	0.23	0.77	2713.586	9084.614	[]	[]
228	1059075.232755729	<phosphorylation,6>	<phosphorylation,5>	0.23	0.77	9884.16267	33090.45763	[]	[]
229	352279.6078222789	<phosphorylation,4>	<phosphorylation,1>	0.23	0.77	3438.02517	11509.91034	[13]	[13]
230	5302939.250730843	<phosphorylation,11>	<phosphorylation,15>	0.23	0.77	25187.88075	84324.64425	[6]	[6]
231	136818.90145383272	<Oxidation,3><phosphorylation,4>	<phosphorylation,2><Oxidation,3>	0.23	0.77	1699.94438	5691.11812	[]	[]
232	1153564.6809316082	<phosphorylation,3>	<phosphorylation,2>	0.23	0.77	11454.47695	38347.59675	[]	[]
233	572605.7422959778	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	3957.3958	13248.6729	[4]	[4]
234	100818.85925912208	<phosphorylation,1><phosphorylation,7>	<phosphorylation,1><phosphorylation,2>	0.23	0.77	2899.39435	9706.66805	[]	[]
235	880974.3477959444	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	8876.73443	29717.76307	[]	[]
236	171880.11517365897	<phosphorylation,9>	<phosphorylation,5>	0.23	0.77	547.32019	1832.33281	[7,18]	[18]
237	8618432.473490417	<phosphorylation,13><Oxidation,21>	<phosphorylation,8><Oxidation,21>	0.23	0.77	28996.7759	97076.1628	[7,15]	[7,15]
238	965526.2916665457	<phosphorylation,1><Oxidation,5>	<phosphorylation,3><Oxidation,5>	0.23	0.77	4204.28176	14075.20414	[]	[]
239	605214.3765793589	<phosphorylation,1>	<phosphorylation,2>	0.23	0.77	14912.0132	49922.8268	[3]	[3]
240	180062.91952433187	<phosphorylation,3>	<phosphorylation,4>	0.23	0.77	2388.24148	7995.41712	[]	[]
241	203663.73922927934	<phosphorylation,7>	<phosphorylation,5>	0.23	0.77	2219.2177	7429.5549	[]	[]
242	213324.52692923378	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	1819.6462	6091.859	[15]	[15]
243	1354295.716388234	<phosphorylation,7>	<phosphorylation,10>	0.23	0.77	11835.54845	39623.35785	[]	[]
244	1387434.0306090908	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	12477.32865	41771.92635	[]	[]
245	595272.6996834246	<phosphorylation,11><Oxidation,19>	<phosphorylation,14><Oxidation,19>	0.23	0.77	4041.94442	13531.72698	[]	[]
246	21614.63263923925	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	776.91231	2600.96729	[2,4]	[4]
247	935422.5916799533	<phosphorylation,7>	<phosphorylation,9>	0.23	0.77	7323.1646	24516.6815	[1]	[1]
248	2747150.642812804	<phosphorylation,2>	<phosphorylation,1>	0.23	0.77	15986.14317	53518.82713	[8]	[8]
249	798741.8874242723	<phosphorylation,4>	<phosphorylation,7>	0.23	0.77	8000.68147	26784.89013	[]	[]
250	462930.46235909493	<phosphorylation,3>	<phosphorylation,9>	0.23	0.77	2540.81288	8506.19963	[]	[]
251	390312.2887652211	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	12135.79907	40628.54473	[7]	[7]
252	556164.343562014	<phosphorylation,6><phosphorylation,7>	<phosphorylation,1><phosphorylation,2>	0.23	0.77	3824.88878	12805.06242	[3,20]	[20]
253	2008092.3581289793	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.23	0.77	8455.0004	28305.8709	[]	[]
254	434674.39515764127	<phosphorylation,4><phosphorylation,11>	<phosphorylation,4><phosphorylation,13>	0.23	0.77	4162.37891	13934.92069	[]	[]
255	140192.34833663245	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	1174.89101	3933.33079	[2,9]	[2,9]
256	4953498.897682857	<phosphorylation,1>	<phosphorylation,4>	0.23	0.77	19237.86413	64405.02338	[24]	[24]
257	1261553.3381725273	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	12390.284	41480.516	[10,20]	[10,20]
258	343836.6373581981	<phosphorylation,4>	<phosphorylation,5>	0.23	0.77	4774.94232	15985.67648	[]	[]
259	9013535.634248585	<phosphorylation,9>	<phosphorylation,10>	0.23	0.77	32637.85762	109265.87118	[16]	[16]
260	850519.186603297	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	7531.4952	25214.1361	[]	[]
261	996772.8755783548	<phosphorylation,1><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.23	0.77	5842.9545	19561.1955	[4]	[]
262	1612088.5219497848	<phosphorylation,7>	<phosphorylation,3>	0.23	0.77	9207.43217	30824.88163	[]	[]
263	957721.5399692882	<phosphorylation,3>	<phosphorylation,2>	0.23	0.77	4110.08648	13759.85472	[17]	[17]
264	1189079.2366299762	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	10465.88621	35037.96689	[10]	[10]
265	918882.2689385884	<phosphorylation,8>	<phosphorylation,11>	0.23	0.77	7229.56693	24203.33277	[1,3]	[1,3,9]
266	272151.5886404194	<phosphorylation,3><phosphorylation,4><phosphorylation,9>	<phosphorylation,4><phosphorylation,5><phosphorylation,9>	0.23	0.77	8417.83355	28181.44275	[]	[]
267	1005673.1056008636	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	8243.28174	27597.07366	[]	[]
268	271786.60574443784	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	4729.76738	15834.43862	[10]	[10]
269	1054380.3630376104	<phosphorylation,6><phosphorylation,10>	<phosphorylation,6><phosphorylation,8>	0.23	0.77	4078.26547	13653.32353	[]	[]
270	9061.552039637452	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	1048.72031	3510.9332	[7]	[7]
271	359263.41814372	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	4297.18931	14386.24249	[4,7]	[4,7]
272	611134.9294186004	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	4774.68146	15984.80314	[]	[]
273	253218.46656623608	<phosphorylation,1><phosphorylation,3>	<phosphorylation,3><phosphorylation,5>	0.23	0.77	2094.11658	7010.73812	[]	[]
274	473868.70309264224	<phosphorylation,7>	<phosphorylation,10>	0.23	0.77	2539.4904	8501.7722	[15]	[15]
275	14116446.056521073	<phosphorylation,7>	<phosphorylation,8>	0.23	0.77	70642.614	236499.186	[]	[]
276	281087.57831416535	<phosphorylation,3>	<phosphorylation,4>	0.23	0.77	3675.67779	12305.53001	[]	[]
277	1693440.5559656722	<phosphorylation,7>	<phosphorylation,12>	0.23	0.77	4605.72304	15419.15976	[]	[10]
278	363521.96301916556	<phosphorylation,4>	<phosphorylation,3>	0.23	0.77	2948.41165	9870.76945	[]	[]
279	697192.8539468942	<phosphorylation,3>	<phosphorylation,1>	0.23	0.77	14777.49367	49472.47882	[17]	[17]
280	1005699.0432191126	<phosphorylation,3>	<phosphorylation,6>	0.23	0.77	5010.13485	16773.06015	[16]	[16]
281	1536093.9200883498	<phosphorylation,5><phosphorylation,7>	<phosphorylation,3><phosphorylation,7>	0.23	0.77	10340.16003	34617.05748	[8]	[8]
282	1192727.1278355455	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	11486.06839	38453.35941	[]	[]
283	1179075.0138909065	<phosphorylation,5>	<phosphorylation,7>	0.23	0.77	37475.44475	125461.27155	[]	[]
284	4941414.173167483	<phosphorylation,2>	<phosphorylation,5>	0.23	0.77	31771.49418	106365.43702	[7]	[7]
285	309611.72460335866	<phosphorylation,1><phosphorylation,6>	<phosphorylation,1><phosphorylation,7>	0.23	0.77	3251.80277	10886.47013	[4,7,8]	[4,7,8]
286	3012977.390521155	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	11864.02452	39718.69078	[1]	[1]
287	728710.1576585846	<phosphorylation,9>	<phosphorylation,11>	0.23	0.77	4292.70507	14371.23003	[3,8,12]	[3,8,12]
288	2846770.9080074662	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	12079.67475	40440.65025	[12]	[12]
289	953470.0628963119	<phosphorylation,8>	<phosphorylation,2>	0.23	0.77	9395.83725	31455.62905	[13]	[13]
290	860500.6762851088	<phosphorylation,4>	<phosphorylation,5>	0.23	0.77	7364.64515	24655.55115	[]	[]
291	3118065.0863754093	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.23	0.77	14674.82685	49128.76815	[6]	[6]
292	403090.22521204903	<phosphorylation,8>	<phosphorylation,9>	0.23	0.77	1932.11737	6468.39293	[1,2,4]	[1,2,4]
293	1228453.2864777362	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.23	0.77	5996.01897	20073.62873	[1,18]	[1,18]
294	839747.6902230179	<phosphorylation,8>	<phosphorylation,5>	0.23	0.77	3503.54356	11729.25454	[2]	[2]
295	257514.355574424	<phosphorylation,1>	<phosphorylation,4>	0.23	0.77	3726.43636	12475.46084	[4,7]	[4,7]
296	372352.9460157853	<phosphorylation,4>	<phosphorylation,3>	0.23	0.77	3559.35723	11916.10897	[1]	[1]
297	753728.892581195	<phosphorylation,2><phosphorylation,11><phosphorylation,12><phosphorylation,13>	<phosphorylation,7><phosphorylation,11><phosphorylation,12><phosphorylation,13>	0.23	0.77	5050.32181	16907.59909	[8]	[8]
298	1213585.3993506099	<phosphorylation,5>	<phosphorylation,7>	0.23	0.77	14111.7515	47243.6898	[]	[]
299	669016.7640962272	<phosphorylation,4><phosphorylation,5><phosphorylation,9>	<phosphorylation,3><phosphorylation,4><phosphorylation,9>	0.23	0.77	10671.84282	35727.47378	[5,6]	[5,6]
300	935076.9209760658	<phosphorylation,6><phosphorylation,8>	<phosphorylation,4><phosphorylation,8>	0.23	0.77	12403.9601	41526.3012	[]	[5]
301	817704.2376459662	<phosphorylation,11>	<phosphorylation,13>	0.23	0.77	5081.69733	17012.63887	[]	[]
302	299567.5092987103	<phosphorylation,6>	<phosphorylation,3>	0.23	0.77	2041.06759	6833.13931	[7]	[7]
303	146997.92586118047	<phosphorylation,6>	<phosphorylation,3>	0.23	0.77	1781.97829	5965.75341	[]	[]
304	1175767.6110154067	<phosphorylation,7>	<phosphorylation,11>	0.23	0.77	11974.00268	40086.87852	[5,13,15,16]	[5,13,15,16]
305	372152.16554893716	<phosphorylation,6>	<phosphorylation,3>	0.23	0.77	7010.36999	23469.49951	[10]	[10]
306	276942.77001335245	<Oxidation,3><phosphorylation,10>	<Oxidation,3><phosphorylation,13>	0.23	0.77	2624.24358	8785.51112	[3]	[3]
307	3236231.2735234816	<phosphorylation,2><phosphorylation,7>	<phosphorylation,2><phosphorylation,8>	0.23	0.77	12591.9181	42155.5519	[10,19]	[10,19]
308	519332.6184239778	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	5315.35262	17794.87618	[]	[]
309	1181220.119260697	<phosphorylation,6>	<phosphorylation,9>	0.23	0.77	6390.89557	21395.60693	[]	[]
310	317720.6617065558	<phosphorylation,3>	<phosphorylation,7>	0.23	0.77	1966.15298	6582.33822	[1]	[1,4]
311	1448697.0377934314	<phosphorylation,1><phosphorylation,7>	<phosphorylation,4><phosphorylation,7>	0.23	0.77	7226.0871	24191.6829	[3]	[]
312	1233404.8440497797	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	10640.0803	35621.1384	[]	[]
313	229433.9330156012	<Oxidation,1><phosphorylation,9><phosphorylation,15>	<Oxidation,1><phosphorylation,9><phosphorylation,10>	0.23	0.77	6285.2201	21041.8238	[25]	[25]
314	366692.8979328978	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	4270.11576	14295.60494	[]	[]
315	1626009.3419674365	<phosphorylation,3><phosphorylation,6>	<phosphorylation,1><phosphorylation,6>	0.23	0.77	6185.82012	20709.04998	[]	[]
316	408276.76503413083	<Oxidation,1><phosphorylation,8>	<Oxidation,1><phosphorylation,10>	0.23	0.77	7210.95604	24141.02676	[15,19]	[15,19]
317	837489.7188809693	<phosphorylation,8>	<phosphorylation,3>	0.23	0.77	4733.02538	15845.34582	[1,11,12]	[1,11,12]
318	605347.8073836262	<phosphorylation,3>	<phosphorylation,1>	0.23	0.77	4334.40534	14510.83526	[]	[]
319	504603.9072353676	<phosphorylation,9>	<phosphorylation,10>	0.23	0.77	5203.15681	17419.26409	[4]	[4]
320	606518.0099151122	<phosphorylation,1>	<phosphorylation,5>	0.23	0.77	3715.30983	12438.21117	[8]	[8]
321	3698576.4046845715	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	18424.09284	61680.65865	[15]	[15]
322	995514.4450026616	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	6872.70705	23008.62795	[3,17]	[3,17]
323	2116121.9875950078	<phosphorylation,5><phosphorylation,7>	<phosphorylation,3><phosphorylation,7>	0.23	0.77	19084.6916	63892.2284	[]	[]
324	639658.4892760117	<phosphorylation,8>	<phosphorylation,7>	0.23	0.77	3136.73367	10501.23883	[8]	[8]
325	38068004.929032415	<phosphorylation,2><phosphorylation,4>	<phosphorylation,2><phosphorylation,11>	0.23	0.77	227097.1332	760281.7068	[4,18]	[18]
326	3096646.487566829	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.23	0.77	16035.13361	53682.83859	[14]	[14]
327	1772026.242660787	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	7144.7947	23919.5301	[]	[]
328	742560.5252660478	<phosphorylation,5>	<phosphorylation,6>	0.23	0.77	5256.69772	17598.50977	[11]	[11]
329	316126.45617171103	<phosphorylation,3>	<phosphorylation,6>	0.23	0.77	5310.61759	17779.02411	[]	[]
330	212740.68617774337	<phosphorylation,2>	<phosphorylation,5>	0.23	0.77	1840.98615	6163.30145	[]	[]
331	3002638.0166507172	<phosphorylation,4><phosphorylation,13>	<phosphorylation,4><phosphorylation,8>	0.23	0.77	14338.67438	48003.38812	[]	[]
332	3860394.0593802948	<phosphorylation,7>	<phosphorylation,8>	0.23	0.77	19821.32785	66358.35845	[9]	[9]
333	500101.1974054565	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	5983.78102	20032.65818	[]	[]
334	2729184.274203523	<phosphorylation,5>	<phosphorylation,11>	0.23	0.77	16315.95563	54622.98187	[2]	[2]
335	121473.68645803168	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	948.82576	3176.50364	[]	[]
336	913420.1848787878	<phosphorylation,1><Oxidation,4>	<phosphorylation,3><Oxidation,4>	0.23	0.77	8804.59686	29476.25904	[]	[]
337	389677.6016755384	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	3093.93994	10357.97286	[1]	[1]
338	1879322.6942702	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	12848.06349	43013.08211	[]	[]
339	3544806.1095025777	<phosphorylation,11>	<phosphorylation,12>	0.23	0.77	17910.2337	59960.3476	[]	[]
340	3275533.1492283135	<phosphorylation,1><phosphorylation,8>	<phosphorylation,3><phosphorylation,8>	0.23	0.77	15007.4931	50242.4769	[]	[]
341	516285.29159959545	<phosphorylation,8>	<phosphorylation,10>	0.23	0.77	3789.43048	12686.35422	[]	[]
342	3334091.069783981	<phosphorylation,7>	<phosphorylation,3>	0.23	0.77	17516.59558	58642.51562	[14]	[14]
343	1898467.7326107656	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	11720.60747	39238.55543	[11]	[11]
344	774355.7113323002	<phosphorylation,10>	<phosphorylation,8>	0.23	0.77	3069.55843	10276.34777	[19]	[19]
345	658042.4301062939	<phosphorylation,3><phosphorylation,9>	<phosphorylation,1><phosphorylation,3>	0.23	0.77	3849.95809	12888.99011	[14]	[14]
346	311253.01788173337	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	6448.30535	21587.80485	[5]	[5]
347	463896.399862007	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.23	0.77	3292.00067	11021.04573	[]	[]
348	1096664.6877549556	<phosphorylation,1>	<phosphorylation,5>	0.23	0.77	5965.41487	19971.17153	[]	[]
349	578116.8553432658	<phosphorylation,3><phosphorylation,6><phosphorylation,9>	<phosphorylation,5><phosphorylation,6><phosphorylation,9>	0.23	0.77	6016.95196	20143.70874	[13]	[13]
350	794492.2907665705	<phosphorylation,8><phosphorylation,11><phosphorylation,13>	<phosphorylation,11><phosphorylation,12><phosphorylation,13>	0.23	0.77	4069.28829	13623.26951	[14]	[14]
351	449536.6664692369	<phosphorylation,1><phosphorylation,3>	<phosphorylation,3><phosphorylation,6>	0.23	0.77	6798.17442	22759.10568	[]	[]
352	829597.7599925621	<phosphorylation,8>	<phosphorylation,10>	0.23	0.77	2298.29154	7694.28036	[11,16,18]	[11,16,18]
353	1158882.128171364	<phosphorylation,12>	<phosphorylation,13>	0.23	0.77	4556.90318	15255.71933	[21]	[21]
354	432639.2146251104	<phosphorylation,4>	<phosphorylation,6>	0.23	0.77	4362.18028	14603.82092	[]	[]
355	1184275.083827082	<phosphorylation,2><phosphorylation,3><phosphorylation,8>	<phosphorylation,3><phosphorylation,4><phosphorylation,8>	0.23	0.77	5587.12608	18704.72643	[]	[]
356	141294.5689079774	<phosphorylation,11><phosphorylation,12>	<phosphorylation,11><phosphorylation,13>	0.23	0.77	3619.05058	12115.95193	[6]	[6]
357	1194880.2827941237	<phosphorylation,8>	<phosphorylation,6>	0.23	0.77	5315.16044	17794.23276	[12]	[7,12]
358	391780.5840617828	<phosphorylation,7>	<phosphorylation,10>	0.23	0.77	3276.43655	10968.93975	[]	[]
359	2062518.756686621	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	12074.19176	40422.29414	[13]	[13]
360	489811.1403844179	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	5562.85079	18623.45701	[]	[]
361	856083.864945546	<phosphorylation,1><phosphorylation,7>	<phosphorylation,4><phosphorylation,7>	0.23	0.77	8298.45276	27781.77664	[]	[]
362	418566.5158801228	<phosphorylation,5><phosphorylation,8>	<phosphorylation,5><phosphorylation,9>	0.23	0.77	5348.08015	17904.44225	[6]	[6]
363	303964.33271506574	<phosphorylation,6>	<phosphorylation,7>	0.23	0.77	1677.14822	5614.80058	[3]	[3]
364	1830873.2065310087	<phosphorylation,4>	<phosphorylation,5>	0.23	0.77	16625.04428	55657.75692	[]	[]
365	317135.86020751984	<phosphorylation,7>	<phosphorylation,8>	0.23	0.77	3318.49893	11109.75727	[]	[]
366	521968.794174369	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	10870.51185	36392.58315	[5]	[5]
367	615070.8860509371	<phosphorylation,7>	<phosphorylation,8>	0.23	0.77	2994.0863	10023.68021	[13]	[13]
368	3849669.6375014563	<phosphorylation,9>	<phosphorylation,10>	0.23	0.77	17986.91397	60217.05983	[11]	[11]
369	320939.2842577917	<phosphorylation,11>	<phosphorylation,13>	0.23	0.77	2686.9836	8995.5538	[15]	[15]
370	1086788.949736092	<phosphorylation,3><phosphorylation,6><phosphorylation,9>	<phosphorylation,5><phosphorylation,6><phosphorylation,9>	0.23	0.77	6849.88282	22932.21638	[]	[]
371	4910537.509030364	<phosphorylation,7><phosphorylation,10><phosphorylation,14>	<phosphorylation,10><phosphorylation,14><phosphorylation,16>	0.23	0.77	35812.29893	119893.34857	[]	[]
372	1507401.7534393587	<phosphorylation,6><phosphorylation,7><phosphorylation,12>	<phosphorylation,7><phosphorylation,10><phosphorylation,12>	0.23	0.77	12667.09061	42407.21639	[]	[7]
373	1242152.266435786	<phosphorylation,1>	<phosphorylation,6>	0.23	0.77	8154.22717	27298.93443	[13]	[13]
374	417567.56851838017	<phosphorylation,7><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.23	0.77	3345.18189	11199.08721	[9]	[9]
375	4122750.9101400455	<phosphorylation,1><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.23	0.77	40407.4419	135277.0881	[10]	[10]
376	1763405.0757275282	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	8196.2234	27439.5305	[16]	[16]
377	745373.0247309776	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	4195.69694	14046.46366	[9]	[9]
378	1617548.4951982724	<phosphorylation,11>	<phosphorylation,12>	0.23	0.77	8023.8941	26862.602	[6]	[6]
379	3280902.540086761	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	17593.85308	58901.16032	[]	[]
380	10403692.288109688	<phosphorylation,3><phosphorylation,6>	<phosphorylation,3><phosphorylation,7>	0.23	0.77	54802.3898	183468.8702	[]	[]
381	681476.1646999067	<phosphorylation,3>	<phosphorylation,2>	0.23	0.77	6820.75502	22834.70158	[]	[]
382	1071063.1072123845	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	13236.17963	44312.42747	[]	[]
383	1182953.9385901052	<phosphorylation,7><phosphorylation,9><phosphorylation,12>	<phosphorylation,7><phosphorylation,11><phosphorylation,12>	0.23	0.77	7875.4694	26365.7019	[7]	[7]
384	1515852.907121412	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	15314.75794	51271.14616	[20]	[20]
385	246046.85790995503	<phosphorylation,3><phosphorylation,6>	<phosphorylation,5><phosphorylation,6>	0.23	0.77	2612.55326	8746.37394	[]	[]
386	7710245.921990305	<phosphorylation,7>	<phosphorylation,6>	0.23	0.77	53000.44905	177436.28595	[]	[]
387	1282698.1002590307	<phosphorylation,5><phosphorylation,12>	<phosphorylation,6><phosphorylation,12>	0.23	0.77	3855.07513	12906.12107	[]	[]
388	1601750.2287568913	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	11442.07558	38306.07912	[]	[]
389	130757.26725758694	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	1353.88474	4532.57066	[]	[1]
390	504323.60519479995	<phosphorylation,3>	<phosphorylation,1>	0.23	0.77	8254.75906	27635.49774	[]	[]
391	1939956.7365506012	<phosphorylation,1><phosphorylation,5><phosphorylation,7><phosphorylation,10>	<phosphorylation,1><phosphorylation,3><phosphorylation,7><phosphorylation,10>	0.23	0.77	8200.16585	27452.72915	[4,17]	[17]
392	534289.0023025719	<phosphorylation,4>	<phosphorylation,6>	0.23	0.77	2962.59113	9918.23987	[14]	[14]
393	241683.51975086005	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	5580.38312	18682.15218	[5,11]	[5,11]
394	1092455.625638318	<phosphorylation,3>	<phosphorylation,4>	0.23	0.77	5835.1497	19535.0664	[8]	[8]
395	824611.8712716411	<phosphorylation,4><phosphorylation,5>	<phosphorylation,3><phosphorylation,4>	0.23	0.77	3704.54065	12402.15784	[15]	[15]
396	276677.9598308889	<phosphorylation,1><phosphorylation,11>	<phosphorylation,6><phosphorylation,11>	0.23	0.77	1472.9545	4931.1955	[23]	[23]
397	397005.68280585087	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	3068.27165	10272.03986	[]	[]
398	2362530.797741472	<phosphorylation,1><phosphorylation,7>	<phosphorylation,1><phosphorylation,5>	0.23	0.77	17817.87304	59651.14016	[4]	[4]
399	423502.379417617	<phosphorylation,4>	<phosphorylation,11>	0.23	0.77	2605.98229	8724.37551	[12]	[12]
400	325462.6401678829	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	2398.6763	8030.3511	[9]	[9]
401	179136.96960326773	<phosphorylation,11>	<phosphorylation,12>	0.23	0.77	5268.53957	17638.15423	[19]	[19]
402	772903.0781180304	<phosphorylation,1><phosphorylation,9>	<phosphorylation,1><phosphorylation,3>	0.23	0.77	3219.15551	10777.17279	[10,21]	[10,21]
403	1846475.3165958228	<Oxidation,1><phosphorylation,8>	<Oxidation,1><phosphorylation,10>	0.23	0.77	7351.46183	24611.41568	[]	[]
404	911259.9532632999	<phosphorylation,10>	<phosphorylation,12>	0.23	0.77	7948.76693	26611.08927	[]	[]
405	781695.6278692607	<phosphorylation,2>	<phosphorylation,4>	0.23	0.77	5490.82894	18382.34036	[]	[]
406	9824424.632756263	<phosphorylation,10>	<phosphorylation,13>	0.23	0.77	142210.3662	476095.5738	[14,21]	[14,21]
407	1223866.238595764	<phosphorylation,8>	<phosphorylation,9>	0.23	0.77	9001.05014	30133.95046	[10]	[10]
408	857941.9687198179	<phosphorylation,2><phosphorylation,8>	<phosphorylation,4><phosphorylation,8>	0.23	0.77	5502.68436	18422.03024	[]	[]
409	787446.8658304189	<phosphorylation,4>	<phosphorylation,5>	0.23	0.77	6605.69869	22114.73041	[3]	[3]
410	476169.01826820604	<phosphorylation,11>	<phosphorylation,4>	0.23	0.77	2220.01334	7432.21856	[]	[]
411	157136.19162712104	<Oxidation,6><phosphorylation,11>	<Oxidation,6><phosphorylation,13>	0.23	0.77	6341.56062	21230.44208	[3]	[3]
412	468053.74047929	<phosphorylation,4>	<phosphorylation,6>	0.23	0.77	4997.38406	16730.37274	[1,3]	[1,3]
413	2044033.650006327	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	11189.1392	37459.2921	[9,13,15,19]	[9,13,15,19]
414	1518636.4625206809	<phosphorylation,6><phosphorylation,9>	<phosphorylation,4><phosphorylation,9>	0.23	0.77	10557.78251	35345.61969	[6]	[6]
415	526654.8648331366	<phosphorylation,8>	<phosphorylation,7>	0.23	0.77	4750.57928	15904.11322	[]	[]
416	2477162.4204206946	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	14535.21715	48661.37915	[8]	[8]
417	2402701.253820434	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	11914.76537	39888.56233	[6,13]	[6,13]
418	848575.9229141668	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	11006.57401	36848.09559	[2,5]	[2,5]
419	594014.1690735285	<phosphorylation,5>	<phosphorylation,6>	0.23	0.77	3689.29849	12351.12971	[9,13]	[9,13]
420	2504278.993827077	<phosphorylation,10>	<phosphorylation,11>	0.23	0.77	22085.11003	73937.10747	[]	[]
421	162010.43816613962	<phosphorylation,9>	<phosphorylation,7>	0.23	0.77	1959.67666	6560.65664	[6]	[6]
422	430374.64945453155	<phosphorylation,7>	<phosphorylation,8>	0.23	0.77	3920.00967	13123.51063	[13]	[13]
423	687181.0651825105	<phosphorylation,4><phosphorylation,11>	<phosphorylation,3><phosphorylation,12>	0.23	0.77	3808.95969	12751.73461	[]	[]
424	976589.6415449288	<phosphorylation,11>	<phosphorylation,13>	0.23	0.77	6388.9693	21389.1581	[16]	[16]
425	1328809.4387067065	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	14211.83423	47578.74937	[]	[]
426	1495428.0042708453	<phosphorylation,4>	<phosphorylation,6>	0.23	0.77	20422.81693	68372.03927	[]	[]
