ID	Error	Mod1	Mod2	Abund1	Abund2	q1	q2	MissPeaks1	MissPeaks2
203	1947671.9761069266	<phosphorylation,6>	<phosphorylation,8>	0.43	0.5700000000000001	32817.4925	43502.2575	[]	[]
204	748805.8352932418	<phosphorylation,5>	<phosphorylation,6>	0.43	0.5700000000000001	11082.28895	14690.47605	[]	[]
205	3041294.1429059217	<phosphorylation,2>	<phosphorylation,4>	0.43	0.5700000000000001	48907.38287	64830.71683	[7]	[7]
206	107032.48198186734	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	753.78467	999.20293	[2,18,19]	[18,19]
207	1399211.1106915956	<phosphorylation,6>	<phosphorylation,9>	0.43	0.5700000000000001	13859.41187	18371.77853	[]	[8]
208	39309.782568368464	<phosphorylation,11>	<phosphorylation,7>	0.43	0.5700000000000001	1398.42239	1853.72271	[11]	[11]
209	830762.9043922594	<phosphorylation,8>	<phosphorylation,4>	0.43	0.5700000000000001	24238.5367	32130.1533	[]	[]
210	309250.4192141281	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	3009.78448	3989.71432	[]	[]
211	245222.65105319142	<phosphorylation,6>	<phosphorylation,9>	0.43	0.5700000000000001	3104.82467	4115.69783	[]	[]
212	12625018.956158878	<phosphorylation,16>	<phosphorylation,17>	0.43	0.5700000000000001	94802.26607	125668.12013	[]	[]
213	501783.59269435273	<phosphorylation,1><Oxidation,5>	<phosphorylation,2><Oxidation,5>	0.43	0.5700000000000001	15678.5482	20783.1918	[]	[]
214	342827.4494475648	<phosphorylation,18><phosphorylation,19>	<phosphorylation,16><phosphorylation,19>	0.43	0.5700000000000001	3178.21131	4212.97779	[]	[]
215	316724.8079196118	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	6702.66004	8884.92146	[]	[]
216	813453.0407827756	<phosphorylation,9>	<phosphorylation,10>	0.43	0.5700000000000001	8047.34181	10667.40659	[3,8]	[3,8]
217	1297670.8357110107	<phosphorylation,6>	<phosphorylation,9>	0.43	0.5700000000000001	14389.89591	19074.97829	[5]	[5]
218	300960.9460643329	<phosphorylation,8>	<phosphorylation,11>	0.43	0.5700000000000001	8465.14258	11221.23552	[]	[]
219	307644.69271805964	<phosphorylation,9>	<phosphorylation,11>	0.43	0.5700000000000001	4890.97962	6483.39158	[3,13]	[3,13]
220	72741.5304417008	<phosphorylation,5>	<phosphorylation,8>	0.43	0.5700000000000001	1862.08761	2468.34869	[]	[7]
221	225348.84027311605	<phosphorylation,1><phosphorylation,8>	<phosphorylation,1><phosphorylation,5>	0.43	0.5700000000000001	6091.54731	8074.84179	[2]	[2]
222	1200506.1014362408	<phosphorylation,2>	<phosphorylation,3>	0.43	0.5700000000000001	14938.16491	19801.75349	[]	[]
223	408886.63061388646	<phosphorylation,4>	<phosphorylation,6>	0.43	0.5700000000000001	5632.29884	7466.07056	[]	[5]
224	791210.7371365115	<phosphorylation,12>	<phosphorylation,8>	0.43	0.5700000000000001	8638.51751	11451.05809	[5]	[5]
225	296952.7472098046	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	5766.8289	7644.4011	[]	[]
226	286301.43638022576	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	5048.18065	6691.77435	[]	[]
227	70435.04879394762	<phosphorylation,1>	<phosphorylation,2>	0.43	0.5700000000000001	4703.98534	6235.51546	[]	[]
228	251028.79614253505	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	4052.89642	5372.44409	[]	[]
229	1717035.8986027527	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	46025.50447	61010.55243	[14]	[14]
230	1147593.3326577377	<phosphorylation,4>	<phosphorylation,8>	0.43	0.5700000000000001	17264.66662	22885.72087	[10]	[10]
231	246853.9315595056	<phosphorylation,9>	<phosphorylation,8>	0.43	0.5700000000000001	4094.64275	5427.78225	[]	[]
232	485511.6179706382	<phosphorylation,17>	<phosphorylation,21>	0.43	0.5700000000000001	4480.03597	5938.65233	[12,21]	[12,21]
233	2103740.797141564	<phosphorylation,5>	<phosphorylation,6>	0.43	0.5700000000000001	30276.32258	40133.72993	[4]	[4]
234	475250.7399064705	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	5275.33838	6992.89042	[3,7]	[7]
235	680162.4978188734	<phosphorylation,7>	<phosphorylation,6>	0.43	0.5700000000000001	12342.18284	16360.56796	[]	[]
236	366411.936208318	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	8506.4179	11275.9493	[18]	[18]
237	491596.08343492245	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	5237.84053	6943.18397	[]	[]
238	290774.4076593452	<phosphorylation,5>	<phosphorylation,3>	0.43	0.5700000000000001	19691.78025	26103.05755	[8]	[8]
239	949793.2854654752	<phosphorylation,11>	<phosphorylation,7>	0.43	0.5700000000000001	10572.72794	14015.01146	[2]	[2]
240	955758.8546776214	<phosphorylation,2>	<phosphorylation,1>	0.43	0.5700000000000001	20684.55475	27419.06095	[16]	[16]
241	1339324.2427790207	<phosphorylation,6>	<phosphorylation,4>	0.43	0.5700000000000001	15426.02317	20448.44933	[]	[]
242	662536.517247299	<phosphorylation,10>	<phosphorylation,12>	0.43	0.5700000000000001	4260.81208	5648.05322	[1]	[1,10]
243	335495.2255079882	<phosphorylation,10>	<phosphorylation,12>	0.43	0.5700000000000001	4114.12373	5453.60587	[]	[]
244	1363593.2837503178	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.43	0.5700000000000001	22599.20685	29957.08815	[]	[]
245	596746.0638266618	<phosphorylation,15>	<phosphorylation,10>	0.43	0.5700000000000001	4943.73073	6553.31747	[16]	[16]
246	955469.0084702418	<phosphorylation,4>	<phosphorylation,3>	0.43	0.5700000000000001	27721.9065	36747.6435	[]	[]
247	1877312.1153489102	<phosphorylation,2>	<phosphorylation,3>	0.43	0.5700000000000001	19342.05854	25639.47296	[]	[]
248	169384.29510170984	<phosphorylation,5>	<phosphorylation,4>	0.43	0.5700000000000001	14638.7609	19404.8691	[]	[]
249	1829952.0153533423	<phosphorylation,8>	<phosphorylation,9>	0.43	0.5700000000000001	21536.44843	28548.31537	[3,14]	[3,14]
250	559226.8440531192	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	33172.61875	43973.00625	[]	[]
251	274221.7028682929	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	5089.94148	6747.13172	[]	[]
252	2780205.3757537426	<phosphorylation,3><phosphorylation,9>	<phosphorylation,3><phosphorylation,10>	0.43	0.5700000000000001	30479.41613	40402.94697	[]	[]
253	175337.5157899425	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	15938.15907	21127.32713	[]	[]
254	756930.9292642992	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	7823.12966	10370.19514	[12]	[12]
255	302558.42376707104	<phosphorylation,3><phosphorylation,6><phosphorylation,9>	<phosphorylation,5><phosphorylation,6><phosphorylation,9>	0.43	0.5700000000000001	12806.30266	16975.79654	[]	[]
256	1202934.3686885799	<phosphorylation,3>	<phosphorylation,1>	0.43	0.5700000000000001	15432.81042	20457.44638	[3,5]	[3,5]
257	289420.579207179	<phosphorylation,1>	<phosphorylation,5>	0.43	0.5700000000000001	3932.58616	5212.96304	[6]	[6]
258	1167088.4259261298	<phosphorylation,5>	<phosphorylation,11>	0.43	0.5700000000000001	30503.74313	40435.19438	[]	[]
259	830624.3846151634	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	5267.0405	6981.8909	[]	[]
260	835890.7434372513	<phosphorylation,9>	<phosphorylation,11>	0.43	0.5700000000000001	8025.49209	10638.44301	[11]	[10,11]
261	4118892.8170299483	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	34445.04314	45659.70836	[]	[]
262	149820.76728662165	<phosphorylation,15>	<phosphorylation,14>	0.43	0.5700000000000001	4845.66811	6423.32749	[19]	[19]
263	182283.45698872578	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	3221.58318	4270.47072	[9]	[9]
264	669246.7115633857	<phosphorylation,3>	<phosphorylation,1>	0.43	0.5700000000000001	19164.65766	25404.31364	[]	[]
265	3038642.108772446	<phosphorylation,2>	<phosphorylation,3>	0.43	0.5700000000000001	28625.51387	37945.44862	[]	[]
266	721293.6447548821	<phosphorylation,7>	<phosphorylation,8>	0.43	0.5700000000000001	70314.46537	93207.54713	[1]	[1]
267	244682.7427873699	<phosphorylation,3>	<phosphorylation,6>	0.43	0.5700000000000001	4094.98245	5428.23255	[]	[]
268	2669201.8626679364	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	22275.43091	29527.89679	[]	[]
269	6605110.830237807	<phosphorylation,3>	<phosphorylation,7>	0.43	0.5700000000000001	84202.8494	111617.7306	[]	[]
270	351669.85987614107	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	16337.22194	21656.31746	[]	[]
271	297013.22295142274	<phosphorylation,3><phosphorylation,6>	<phosphorylation,5><phosphorylation,6>	0.43	0.5700000000000001	4884.3387	6474.5885	[2,4]	[2]
272	214036.1894877837	<phosphorylation,1>	<phosphorylation,5>	0.43	0.5700000000000001	3903.92657	5174.97243	[22]	[22]
273	308552.46184427274	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	5267.11893	6981.99487	[8]	[8]
274	558940.5443072837	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	12088.45098	16024.22572	[4]	[4]
275	3015017.19319709	<phosphorylation,5>	<phosphorylation,7>	0.43	0.5700000000000001	109763.821	145500.879	[]	[]
276	1838334.250747678	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	27920.9664	37011.5136	[]	[]
277	182055.64677291267	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.43	0.5700000000000001	2983.21672	3954.49658	[6,17]	[6,17]
278	518771.5710730581	<phosphorylation,3>	<phosphorylation,2>	0.43	0.5700000000000001	13096.49082	17360.46458	[]	[]
279	417571.47434595134	<phosphorylation,5>	<phosphorylation,3>	0.43	0.5700000000000001	7807.23248	10349.12212	[1]	[1]
280	1362076.0532347332	<phosphorylation,3>	<phosphorylation,6>	0.43	0.5700000000000001	11167.60886	14803.57454	[]	[]
281	153594.3677373691	<phosphorylation,1><Oxidation,2>	<Oxidation,2><phosphorylation,3>	0.43	0.5700000000000001	2252.2319	2985.5167	[]	[]
282	988281.0378611828	<phosphorylation,5><phosphorylation,8>	<phosphorylation,5><phosphorylation,9>	0.43	0.5700000000000001	12356.67453	16379.77787	[]	[]
283	115605.77990943554	<phosphorylation,2>	<phosphorylation,4>	0.43	0.5700000000000001	10265.4628	13607.7065	[6]	[3,6]
284	1234486.0784141377	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	15182.73008	20125.94452	[1,17]	[1,17]
285	2344501.185946599	<Oxidation,1><phosphorylation,8>	<Oxidation,1><phosphorylation,10>	0.43	0.5700000000000001	13744.03732	18218.84018	[23]	[23]
286	43022.38275524472	<phosphorylation,6>	<phosphorylation,3>	0.43	0.5700000000000001	3815.90897	5058.29793	[]	[]
287	529219.3216376342	<phosphorylation,5><phosphorylation,8>	<phosphorylation,5><phosphorylation,9>	0.43	0.5700000000000001	9333.25905	12371.99455	[1,6]	[1,6]
288	812151.8126843683	<phosphorylation,9>	<phosphorylation,7>	0.43	0.5700000000000001	8185.79846	10850.94214	[17]	[17]
289	900841.5678006253	<phosphorylation,2>	<phosphorylation,5>	0.43	0.5700000000000001	6829.95342	9053.65918	[12]	[12]
290	1605267.8382610455	<phosphorylation,6>	<phosphorylation,7>	0.43	0.5700000000000001	21821.89314	28926.69556	[]	[]
291	344883.6157909576	<phosphorylation,19>	<phosphorylation,21>	0.43	0.5700000000000001	2622.48426	3476.31634	[]	[]
292	1701070.3291531943	<phosphorylation,2>	<phosphorylation,8>	0.43	0.5700000000000001	12649.62502	16768.10758	[9,22]	[9,22]
293	414065.1489800365	<phosphorylation,4><phosphorylation,10>	<phosphorylation,5><phosphorylation,10>	0.43	0.5700000000000001	8437.22324	11184.22616	[]	[]
294	1840690.9686623956	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	20033.04846	26555.43634	[3]	[3]
295	631546.5689226422	<phosphorylation,5>	<phosphorylation,8>	0.43	0.5700000000000001	7174.48468	9510.36342	[8,9]	[8,9]
296	1569971.5074578002	<phosphorylation,10>	<phosphorylation,12>	0.43	0.5700000000000001	18963.1379	25137.1828	[]	[]
297	2063653.9442494367	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	28400.50296	37647.17834	[]	[]
298	2086042.5187821705	<phosphorylation,5>	<phosphorylation,9>	0.43	0.5700000000000001	21934.4548	29075.9052	[]	[]
299	4023345.280698877	<phosphorylation,8>	<phosphorylation,10>	0.43	0.5700000000000001	39926.26153	52925.50947	[13]	[13]
300	977182.0272566964	<phosphorylation,6>	<phosphorylation,4>	0.43	0.5700000000000001	11186.37122	14828.44558	[1,2]	[1,2]
301	1936998.9987539193	<phosphorylation,4>	<phosphorylation,8>	0.43	0.5700000000000001	19954.06882	26450.74238	[]	[]
302	1349197.780786028	<phosphorylation,4>	<phosphorylation,6>	0.43	0.5700000000000001	15016.26921	19905.28709	[]	[]
303	5044637.2040721085	<phosphorylation,2>	<phosphorylation,5>	0.43	0.5700000000000001	51524.65647	68300.12603	[16]	[16]
304	494509.4231273815	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	6643.28178	8806.21073	[]	[]
305	765088.910216361	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	34437.14959	45649.24481	[13]	[13]
306	698590.944274534	<phosphorylation,2>	<phosphorylation,4>	0.43	0.5700000000000001	9123.82088	12094.36722	[]	[]
307	3714757.826940276	<phosphorylation,5>	<phosphorylation,11>	0.43	0.5700000000000001	352574.2946	467365.9254	[13,15,18]	[13,15,18]
308	121061.59953771085	<phosphorylation,2>	<phosphorylation,4>	0.43	0.5700000000000001	16442.86942	21796.36178	[]	[]
309	636339.6097668697	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.43	0.5700000000000001	6804.51212	9019.93468	[20]	[20]
310	975003.5693427423	<phosphorylation,5>	<phosphorylation,8>	0.43	0.5700000000000001	17920.7531	23755.4169	[]	[]
311	289402.8131155664	<phosphorylation,8>	<phosphorylation,9>	0.43	0.5700000000000001	12874.53759	17066.24751	[]	[]
312	718638.7934466572	<phosphorylation,1><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.43	0.5700000000000001	10923.7845	14480.3655	[8,17]	[8,17]
313	6075082.626335948	<phosphorylation,9>	<phosphorylation,10>	0.43	0.5700000000000001	33627.70873	44576.26507	[16]	[16]
314	575198.9872578714	<phosphorylation,6><phosphorylation,9>	<phosphorylation,9><phosphorylation,11>	0.43	0.5700000000000001	5170.48327	6853.89643	[]	[]
315	779624.115228316	<phosphorylation,10>	<phosphorylation,8>	0.43	0.5700000000000001	5738.73967	7607.16653	[3,12,26]	[3,8,12,26]
316	929328.1656136971	<phosphorylation,5><phosphorylation,12>	<phosphorylation,5><phosphorylation,14>	0.43	0.5700000000000001	20071.2175	26606.0325	[]	[13]
317	1119924.8221441766	<phosphorylation,7>	<phosphorylation,8>	0.43	0.5700000000000001	47624.00552	63129.49568	[6]	[6]
318	970157.0318903219	<phosphorylation,6>	<phosphorylation,8>	0.43	0.5700000000000001	14931.72497	19793.21683	[16,17]	[16,17]
319	3953839.5016951514	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	30960.83863	41041.11167	[]	[]
320	1723656.9379961921	<phosphorylation,14>	<phosphorylation,15>	0.43	0.5700000000000001	15071.81713	19978.92038	[12]	[12]
321	1553460.9829315587	<Oxidation,2><phosphorylation,6>	<Oxidation,2><phosphorylation,4>	0.43	0.5700000000000001	28582.37395	37888.26315	[3]	[3]
322	1225515.8999727538	<phosphorylation,1>	<phosphorylation,8>	0.43	0.5700000000000001	17004.49878	22540.84722	[11,13]	[11,13]
323	1766647.1188253758	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	16891.776	22391.424	[16]	[3,16]
324	1283407.1555533563	<phosphorylation,13>	<phosphorylation,11>	0.43	0.5700000000000001	10863.15867	14400.00103	[]	[12]
325	570853.2774550173	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	7844.12906	10398.03154	[8,13]	[8,13]
326	569106.0534179679	<phosphorylation,1><phosphorylation,3>	<phosphorylation,3><phosphorylation,6>	0.43	0.5700000000000001	12709.63044	16847.64966	[]	[]
327	25335.556076463246	<phosphorylation,5>	<phosphorylation,4>	0.43	0.5700000000000001	3698.06209	4902.08231	[]	[]
328	221071.79083355336	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	4033.31602	5346.48868	[]	[]
329	293295.2631594833	<phosphorylation,6>	<phosphorylation,5>	0.43	0.5700000000000001	11143.65193	14771.81767	[6]	[6]
330	2311660.4121200596	<phosphorylation,7><phosphorylation,8>	<phosphorylation,8><phosphorylation,9>	0.43	0.5700000000000001	27633.44045	36630.37455	[]	[]
331	3116239.524187899	<phosphorylation,5><phosphorylation,6>	<phosphorylation,6><phosphorylation,8>	0.43	0.5700000000000001	27768.80995	36809.81785	[]	[]
332	289091.0393574082	<phosphorylation,6>	<phosphorylation,7>	0.43	0.5700000000000001	15356.44019	20356.21141	[5]	[5]
333	1074386.3897422166	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	14562.39144	19303.63516	[6]	[6]
334	2192000.5411583986	<phosphorylation,3>	<phosphorylation,2>	0.43	0.5700000000000001	33192.15958	43998.90922	[8]	[8]
335	859906.3191401303	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	11187.06886	14829.37034	[10]	[10]
336	4673523.842366893	<phosphorylation,7>	<phosphorylation,6>	0.43	0.5700000000000001	99087.79605	131348.93895	[8,10]	[8,10]
337	1944475.9895143944	<phosphorylation,6><phosphorylation,7><phosphorylation,12>	<phosphorylation,7><phosphorylation,10><phosphorylation,12>	0.43	0.5700000000000001	26105.61631	34605.11929	[]	[]
338	1321362.9549277425	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	14720.42005	19513.11495	[]	[]
339	235827.0923656125	<phosphorylation,1><phosphorylation,8><phosphorylation,10>	<phosphorylation,6><phosphorylation,8><phosphorylation,10>	0.43	0.5700000000000001	5882.40671	7797.60889	[]	[]
340	1839088.0969352387	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	24745.90105	32802.70605	[]	[]
341	293045.7782482289	<phosphorylation,3>	<phosphorylation,1>	0.43	0.5700000000000001	4527.6902	6001.8219	[]	[]
342	1351819.396258086	<phosphorylation,1><phosphorylation,7>	<phosphorylation,3><phosphorylation,7>	0.43	0.5700000000000001	20724.56152	27472.09318	[]	[]
343	267287.74365896155	<phosphorylation,11><phosphorylation,12>	<phosphorylation,11><phosphorylation,13>	0.43	0.5700000000000001	6813.38874	9031.70136	[]	[]
344	302022.8612097738	<phosphorylation,5>	<phosphorylation,6>	0.43	0.5700000000000001	9827.73922	13027.46827	[]	[]
345	2037901.1748815659	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	27635.54827	36633.16863	[2]	[2]
346	5699390.003444143	<phosphorylation,11>	<phosphorylation,12>	0.43	0.5700000000000001	35159.04619	46606.17751	[1]	[1]
347	7696123.885780143	<phosphorylation,5><phosphorylation,7>	<phosphorylation,4><phosphorylation,7>	0.43	0.5700000000000001	362942.4632	481109.7768	[11,14]	[11,14]
348	2002213.0512283123	<phosphorylation,11>	<phosphorylation,12>	0.43	0.5700000000000001	14737.93537	19536.33293	[2]	[2]
349	1500335.6067429401	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	14366.09102	19043.42298	[9,10,12,13,15]	[9,10,12,13,15]
350	882834.8968710181	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	11618.69404	15401.52466	[2]	[1]
351	743062.2364681183	<phosphorylation,3><phosphorylation,9>	<phosphorylation,1><phosphorylation,9>	0.43	0.5700000000000001	5077.01069	6729.99091	[9]	[9]
352	710895.5740458922	<Oxidation,4><phosphorylation,14>	<Oxidation,4><phosphorylation,18>	0.43	0.5700000000000001	7224.17772	9576.23558	[]	[]
353	214291.7651041869	<phosphorylation,8>	<phosphorylation,11>	0.43	0.5700000000000001	13516.14687	17916.75283	[5,9]	[5]
354	575528.2877099976	<phosphorylation,4>	<phosphorylation,6>	0.43	0.5700000000000001	18736.45824	24836.70046	[1]	[1]
355	744245.0036160935	<phosphorylation,3><phosphorylation,6>	<phosphorylation,4><phosphorylation,6>	0.43	0.5700000000000001	8024.68541	10637.37369	[11,21]	[11,21]
356	105855.02879643624	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	7983.2599	10582.4608	[]	[]
357	1178663.806339413	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	15593.19737	20670.05233	[]	[]
358	4552469.618784237	<phosphorylation,1><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.43	0.5700000000000001	36875.80296	48881.87834	[14]	[14]
359	292952.3513183767	<phosphorylation,4><phosphorylation,9>	<phosphorylation,6><phosphorylation,9>	0.43	0.5700000000000001	6762.01552	8963.60198	[8]	[8]
360	1279893.6834497992	<phosphorylation,6>	<phosphorylation,1>	0.43	0.5700000000000001	16147.61396	21404.97664	[7]	[3,7]
361	921586.4534895883	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	6508.41868	8627.43872	[]	[]
362	1080975.914076803	<phosphorylation,8>	<phosphorylation,10>	0.43	0.5700000000000001	17735.70849	23510.12521	[]	[]
363	519838.1705678455	<phosphorylation,7>	<phosphorylation,10>	0.43	0.5700000000000001	6125.51181	8119.86449	[]	[]
364	1618025.2326612761	<phosphorylation,6><phosphorylation,7><phosphorylation,12>	<phosphorylation,7><phosphorylation,10><phosphorylation,12>	0.43	0.5700000000000001	23681.95201	31392.35499	[12]	[12]
365	1140473.1654375116	<phosphorylation,8>	<phosphorylation,3>	0.43	0.5700000000000001	10056.062	13330.1287	[1,15]	[1,15]
366	455244.3404981474	<phosphorylation,1><phosphorylation,9>	<phosphorylation,1><phosphorylation,3>	0.43	0.5700000000000001	6018.42117	7977.90713	[]	[]
367	496636.818764607	<phosphorylation,8>	<phosphorylation,15>	0.43	0.5700000000000001	4310.9475	5714.5118	[2,20]	[2,11,20]
368	1146091.6801037274	<phosphorylation,6>	<phosphorylation,7>	0.43	0.5700000000000001	68196.4047	90399.8853	[]	[]
369	352700.92796401127	<phosphorylation,3>	<phosphorylation,6>	0.43	0.5700000000000001	2537.78208	3364.03672	[]	[3]
370	1378920.569348042	<phosphorylation,3><phosphorylation,6><phosphorylation,9>	<phosphorylation,3><phosphorylation,4><phosphorylation,6>	0.43	0.5700000000000001	11154.07874	14785.63926	[7,15]	[15]
371	2653048.938939858	<phosphorylation,9><phosphorylation,10>	<phosphorylation,9><phosphorylation,15>	0.43	0.5700000000000001	18847.80248	24984.29632	[24,26]	[24,26]
372	913257.5816145363	<phosphorylation,2>	<phosphorylation,3>	0.43	0.5700000000000001	15611.19868	20693.91452	[]	[]
373	1238098.3121556914	<phosphorylation,1><phosphorylation,7>	<phosphorylation,4><phosphorylation,7>	0.43	0.5700000000000001	15514.49864	20565.73076	[]	[]
374	1257333.4290163915	<phosphorylation,2>	<phosphorylation,3>	0.43	0.5700000000000001	20323.13085	26939.96415	[]	[]
375	729210.787818774	<phosphorylation,19>	<phosphorylation,21>	0.43	0.5700000000000001	4264.13598	5652.45932	[9,24]	[9,24]
376	480032.1992269909	<Oxidation,1><phosphorylation,9><phosphorylation,15>	<Oxidation,1><phosphorylation,9><phosphorylation,10>	0.43	0.5700000000000001	11750.62888	15576.41502	[]	[]
377	5292458.218182248	<phosphorylation,10>	<phosphorylation,8>	0.43	0.5700000000000001	42070.68563	55768.11817	[6]	[6]
378	446363.94529945316	<phosphorylation,7><phosphorylation,13>	<phosphorylation,7><phosphorylation,11>	0.43	0.5700000000000001	4065.46605	5389.10615	[]	[]
379	42688290.42773802	<phosphorylation,4><phosphorylation,5>	<phosphorylation,5><phosphorylation,7>	0.43	0.5700000000000001	397702.8548	527187.5052	[10]	[4,10]
380	462826.0406610737	<Oxidation,1><phosphorylation,5>	<Oxidation,1><phosphorylation,9>	0.43	0.5700000000000001	4809.48769	6375.36741	[3,15]	[3,15]
381	1084325.610332205	<phosphorylation,6>	<phosphorylation,7>	0.43	0.5700000000000001	12805.89773	16975.25978	[4]	[4]
382	626133.4182730683	<phosphorylation,3><phosphorylation,4>	<phosphorylation,4><phosphorylation,8>	0.43	0.5700000000000001	10418.10166	13810.04174	[]	[]
383	203698.85782943683	<phosphorylation,12>	<phosphorylation,10>	0.43	0.5700000000000001	2379.42082	3154.11598	[]	[]
384	465667.81363914086	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	6899.40986	9145.72934	[]	[]
385	691079.7717137083	<phosphorylation,7><phosphorylation,8>	<phosphorylation,8><phosphorylation,9>	0.43	0.5700000000000001	9301.00982	12329.24558	[4]	[4]
386	1285676.2285253184	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	22195.99396	29422.59664	[]	[]
387	1360820.9625504573	<phosphorylation,4>	<phosphorylation,5>	0.43	0.5700000000000001	13768.68441	18251.51189	[]	[]
388	7333563.078614736	<phosphorylation,2><phosphorylation,4>	<phosphorylation,4><phosphorylation,5>	0.43	0.5700000000000001	109115.252	144641.148	[5,19]	[5,19]
389	2044774.2835486406	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	21912.44005	29046.72285	[11]	[11]
390	3011823.5003791917	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	34619.00437	45890.30813	[]	[]
391	3410444.93122585	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	30592.94663	40553.44088	[10,22]	[10,22]
392	254246.73909981217	<phosphorylation,5>	<phosphorylation,3>	0.43	0.5700000000000001	6010.96944	7968.02926	[5]	[5]
393	403108.55835302063	<phosphorylation,5>	<phosphorylation,6>	0.43	0.5700000000000001	4744.27144	6288.91796	[8]	[8]
394	1224475.9981378412	<phosphorylation,6>	<phosphorylation,8>	0.43	0.5700000000000001	13006.02725	17240.54775	[5,9]	[5,9]
395	1372228.230163806	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	10033.52273	13300.25107	[]	[]
396	1716602.5265199211	<phosphorylation,4>	<phosphorylation,3>	0.43	0.5700000000000001	18911.89717	25069.25903	[]	[]
397	640700.3602559722	<phosphorylation,1>	<phosphorylation,4>	0.43	0.5700000000000001	20016.23976	26533.15504	[]	[]
398	1121181.1442662717	<Oxidation,5><phosphorylation,12><phosphorylation,16>	<Oxidation,5><phosphorylation,12><phosphorylation,14>	0.43	0.5700000000000001	8068.51751	10695.47669	[21]	[21]
399	680888.2557424376	<phosphorylation,4>	<phosphorylation,1>	0.43	0.5700000000000001	6056.99312	8029.03739	[]	[3]
400	4846327.55157441	<phosphorylation,2><phosphorylation,12>	<phosphorylation,2><phosphorylation,13>	0.43	0.5700000000000001	53943.1001	71505.9699	[2]	[2]
401	309434.50199061603	<phosphorylation,7>	<phosphorylation,10>	0.43	0.5700000000000001	4747.74292	6293.51968	[4]	[4]
402	344516.12498941313	<phosphorylation,2>	<phosphorylation,3>	0.43	0.5700000000000001	35913.643	47606.457	[8]	[8]
