ID	Error	Mod1	Mod2	Abund1	Abund2	q1	q2	MissPeaks1	MissPeaks2
206	536308.6943929149	<phosphorylation,14>	<phosphorylation,12>	0.41000000000000003	0.59	5058.07992	7278.70038	[]	[]
207	215028.1567667898	<phosphorylation,5>	<phosphorylation,7>	0.41000000000000003	0.59	4318.50151	6214.429	[1]	[1]
208	553749.6369871751	<phosphorylation,9>	<phosphorylation,10>	0.41000000000000003	0.59	5599.01379	8057.11741	[7]	[7]
209	745193.8432554284	<phosphorylation,7>	<phosphorylation,9>	0.41000000000000003	0.59	11983.74547	17244.90202	[]	[]
210	3046118.7121952963	<phosphorylation,13>	<phosphorylation,16>	0.41000000000000003	0.59	19299.24132	27772.07898	[11]	[11]
211	396178.9044387551	<phosphorylation,11>	<phosphorylation,13>	0.41000000000000003	0.59	5343.44304	7689.34486	[3,8]	[3,8]
212	2927817.979201883	<phosphorylation,1>	<phosphorylation,2>	0.41000000000000003	0.59	44276.36383	63714.76747	[]	[]
213	353426.0303216178	<phosphorylation,6>	<phosphorylation,9>	0.41000000000000003	0.59	2960.41422	4260.10827	[1]	[1]
214	101644.35090785682	<phosphorylation,6>	<phosphorylation,5>	0.41000000000000003	0.59	1916.75033	2758.25047	[]	[]
215	6612064.472153922	<phosphorylation,5><phosphorylation,12>	<phosphorylation,7><phosphorylation,12>	0.41000000000000003	0.59	92236.73445	132730.91055	[16]	[16]
216	505898.7184600356	<Oxidation,2><phosphorylation,9>	<Oxidation,2><phosphorylation,11>	0.41000000000000003	0.59	6614.49495	9518.41956	[]	[]
217	1935613.70871386	<phosphorylation,9>	<phosphorylation,8>	0.41000000000000003	0.59	15760.68573	22680.01117	[14]	[14]
218	1209723.3310328827	<Oxidation,2><phosphorylation,6>	<Oxidation,2><phosphorylation,7>	0.41000000000000003	0.59	20192.65629	29057.72491	[]	[]
219	637608.4515764051	<phosphorylation,2>	<phosphorylation,3>	0.41000000000000003	0.59	8742.9671	12581.3429	[14]	[14]
220	454821.4227846047	<phosphorylation,3><Oxidation,4>	<phosphorylation,1><Oxidation,4>	0.41000000000000003	0.59	3793.09696	5458.35904	[19,26]	[19,26]
221	281723.86424698884	<phosphorylation,12>	<phosphorylation,13>	0.41000000000000003	0.59	4208.3694	6055.9462	[]	[]
222	686712.9872267778	<phosphorylation,2>	<phosphorylation,4>	0.41000000000000003	0.59	34103.3777	49075.5923	[]	[]
223	7459225.198035724	<phosphorylation,2>	<phosphorylation,1>	0.41000000000000003	0.59	71896.58984	103460.94636	[]	[]
224	332892.7227755673	<phosphorylation,7>	<phosphorylation,10>	0.41000000000000003	0.59	2861.7203	4118.0853	[]	[]
225	216913.66683191498	<phosphorylation,1>	<phosphorylation,2>	0.41000000000000003	0.59	3025.2711	4353.4389	[5]	[5]
226	1398616.678583153	<phosphorylation,5><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	11963.80808	17216.21162	[]	[]
227	237203.9564052766	<phosphorylation,9>	<phosphorylation,8>	0.41000000000000003	0.59	6590.34303	9483.66437	[]	[]
228	425010.43711442355	<phosphorylation,4>	<phosphorylation,2>	0.41000000000000003	0.59	4546.27844	6542.20556	[18]	[18]
229	182015.33047336937	<phosphorylation,12>	<phosphorylation,18>	0.41000000000000003	0.59	1825.17625	2626.47315	[]	[]
230	1489059.2946843968	<phosphorylation,16>	<phosphorylation,17>	0.41000000000000003	0.59	11499.762	16548.438	[]	[]
231	365463.28872780275	<phosphorylation,2>	<phosphorylation,1>	0.41000000000000003	0.59	5547.3941	7982.83541	[]	[]
232	854153.8623320517	<phosphorylation,5>	<phosphorylation,6>	0.41000000000000003	0.59	15530.20858	22348.34893	[10]	[10]
233	3518407.2743587303	<phosphorylation,4>	<phosphorylation,5>	0.41000000000000003	0.59	40592.80645	58414.03855	[5]	[5]
234	542580.5808932028	<phosphorylation,1><Oxidation,2>	<Oxidation,2><phosphorylation,3>	0.41000000000000003	0.59	6978.30652	10041.95328	[]	[]
235	166680.52941833125	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	2145.86682	3087.95468	[]	[]
236	176495.4179819535	<phosphorylation,5><phosphorylation,10>	<phosphorylation,8><phosphorylation,10>	0.41000000000000003	0.59	1767.21127	2543.06013	[7]	[]
237	622814.7851300162	<phosphorylation,4>	<phosphorylation,3>	0.41000000000000003	0.59	8454.85858	12166.74772	[]	[]
238	467739.0006616275	<phosphorylation,3><phosphorylation,5><Oxidation,10>	<phosphorylation,1><phosphorylation,3><Oxidation,10>	0.41000000000000003	0.59	7502.81501	10796.73379	[]	[]
239	506222.2294998894	<phosphorylation,5>	<phosphorylation,6>	0.41000000000000003	0.59	6802.38175	9788.79325	[6,14]	[6,14]
240	207472.26550289578	<phosphorylation,2>	<phosphorylation,3>	0.41000000000000003	0.59	3536.68989	5089.38301	[1,12]	[1,2,12]
241	1447393.2076575565	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	9299.7758	13382.6042	[]	[]
242	1054308.4282600689	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	9646.28628	13881.24122	[2,4]	[2,4]
243	563127.426742411	<phosphorylation,8>	<phosphorylation,9>	0.41000000000000003	0.59	8713.45095	12538.86845	[]	[]
244	24910.478969038857	<Oxidation,1><phosphorylation,10>	<Oxidation,1><phosphorylation,12>	0.41000000000000003	0.59	2513.8963	3617.5581	[1]	[1,11]
245	1818743.829107916	<phosphorylation,3>	<phosphorylation,2>	0.41000000000000003	0.59	25308.54404	36419.61216	[4]	[4]
246	842264.7120035313	<phosphorylation,3>	<phosphorylation,1>	0.41000000000000003	0.59	7141.69779	10277.07731	[14]	[14]
247	2028877.3446686147	<phosphorylation,1>	<phosphorylation,2>	0.41000000000000003	0.59	20393.04059	29346.08281	[]	[]
248	452101.99567828	<phosphorylation,5>	<phosphorylation,10>	0.41000000000000003	0.59	6269.62529	9022.14371	[8]	[]
249	222368.64093550993	<phosphorylation,3><Oxidation,8>	<phosphorylation,5><Oxidation,8>	0.41000000000000003	0.59	2447.99828	3522.72923	[1]	[1]
250	1699452.1180599644	<phosphorylation,8>	<phosphorylation,11>	0.41000000000000003	0.59	12887.48888	18545.41082	[3]	[3]
251	349588.74808796897	<phosphorylation,3>	<phosphorylation,7>	0.41000000000000003	0.59	3504.88139	5043.60981	[]	[]
252	265871.67162026337	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	4853.20001	6983.87319	[]	[]
253	201163.5947597674	<phosphorylation,4>	<phosphorylation,6>	0.41000000000000003	0.59	2326.0405	3347.22901	[]	[]
254	1166248.4098528135	<phosphorylation,3>	<phosphorylation,1>	0.41000000000000003	0.59	11844.50661	17044.53389	[]	[]
255	1407571.7032783027	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	15071.95723	21688.91407	[15]	[15]
256	1294746.4035462623	<phosphorylation,5>	<phosphorylation,9>	0.41000000000000003	0.59	12010.29912	17283.11337	[15]	[7,15]
257	1144595.9113069554	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	13682.23427	19689.06883	[]	[]
258	1790750.1782521121	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.41000000000000003	0.59	22681.69622	32639.51408	[4]	[4]
259	20878269.94362983	<phosphorylation,4><phosphorylation,5>	<phosphorylation,5><phosphorylation,7>	0.41000000000000003	0.59	263891.91928	379746.90822	[8]	[8]
260	2066713.8525027775	<phosphorylation,7><phosphorylation,8>	<phosphorylation,8><phosphorylation,9>	0.41000000000000003	0.59	26348.16415	37915.65085	[14]	[14]
261	395155.99001978425	<phosphorylation,11>	<phosphorylation,14>	0.41000000000000003	0.59	4033.69353	5804.58337	[]	[]
262	287476.89436881605	<phosphorylation,1>	<phosphorylation,6>	0.41000000000000003	0.59	5382.28628	7745.24122	[3]	[]
263	1278442.6656566244	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	13108.78461	18863.86079	[18]	[18]
264	666983.801327301	<phosphorylation,3>	<phosphorylation,1>	0.41000000000000003	0.59	18273.27823	26295.69307	[6]	[6]
265	1919628.6111233474	<phosphorylation,8>	<phosphorylation,4>	0.41000000000000003	0.59	15394.957	22153.7186	[1]	[1]
266	212609.29813869842	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	3257.88362	4688.17398	[]	[]
267	1093337.7664992206	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	15196.84934	21868.63686	[]	[]
268	297118.9915169471	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	4681.67213	6737.04037	[]	[]
269	1021363.849141428	<phosphorylation,5>	<phosphorylation,3>	0.41000000000000003	0.59	7545.0783	10857.5517	[]	[]
270	416742.43955927953	<phosphorylation,5>	<phosphorylation,3>	0.41000000000000003	0.59	6069.86165	8734.67895	[2,18]	[2,18]
271	577946.3910802756	<phosphorylation,2>	<phosphorylation,8>	0.41000000000000003	0.59	14675.23344	21118.01886	[12]	[12]
272	200837.84396569946	<phosphorylation,5>	<phosphorylation,3>	0.41000000000000003	0.59	7444.10539	10712.24921	[9]	[9]
273	127343.2125579803	<phosphorylation,1><phosphorylation,3>	<phosphorylation,3><phosphorylation,5>	0.41000000000000003	0.59	4829.49992	6949.76818	[5,13]	[5,13]
274	489967.52632124984	<phosphorylation,2>	<phosphorylation,3>	0.41000000000000003	0.59	5515.28425	7936.62855	[]	[]
275	905943.7220940606	<phosphorylation,6>	<phosphorylation,5>	0.41000000000000003	0.59	11253.58574	16194.18436	[]	[]
276	928789.7056617672	<phosphorylation,3><phosphorylation,6>	<phosphorylation,4><phosphorylation,6>	0.41000000000000003	0.59	7651.44423	11010.61487	[10,12]	[10,12]
277	1298131.983327759	<phosphorylation,6>	<phosphorylation,4>	0.41000000000000003	0.59	10387.65598	14948.09032	[16]	[16]
278	4792264.873951207	<phosphorylation,1>	<phosphorylation,4>	0.41000000000000003	0.59	29170.01888	41976.36863	[8]	[8]
279	210751.40848989325	<phosphorylation,3>	<phosphorylation,1>	0.41000000000000003	0.59	7813.65393	11244.03858	[12]	[12]
280	307299.6368718151	<phosphorylation,3>	<phosphorylation,1>	0.41000000000000003	0.59	7726.54865	11118.69195	[]	[1]
281	2410650.7479583216	<phosphorylation,9>	<phosphorylation,7>	0.41000000000000003	0.59	17411.66783	25055.81467	[15]	[15]
282	514405.2152261236	<phosphorylation,5><phosphorylation,15>	<phosphorylation,7><phosphorylation,15>	0.41000000000000003	0.59	4752.74919	6839.32201	[]	[]
283	1199617.0435745511	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	14504.19243	20871.88667	[]	[]
284	292816.9088267558	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.41000000000000003	0.59	3332.41907	4795.43233	[]	[]
285	243892.7026601415	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	2413.44671	3473.00869	[7,8]	[7,8]
286	2662441.80404683	<phosphorylation,6><phosphorylation,8>	<phosphorylation,1><phosphorylation,6>	0.41000000000000003	0.59	30955.50225	44545.72275	[]	[]
287	367101.5512768249	<phosphorylation,1>	<phosphorylation,5>	0.41000000000000003	0.59	3722.34859	5356.55041	[23]	[23]
288	6608144.097427861	<phosphorylation,1>	<phosphorylation,4>	0.41000000000000003	0.59	56325.27856	81053.44964	[]	[]
289	371060.496161981	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	17974.84182	25866.23578	[13,19]	[13,19]
290	12645431.185016578	<phosphorylation,3><phosphorylation,6>	<phosphorylation,3><phosphorylation,7>	0.41000000000000003	0.59	97691.2166	140580.0434	[]	[]
291	4278887.693664076	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	35431.2816	50986.4784	[]	[]
292	1002612.8299980025	<phosphorylation,13>	<phosphorylation,11>	0.41000000000000003	0.59	8277.1479	11911.0177	[3,7]	[3,7]
293	598214.3608937135	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	7500.95562	10794.05808	[]	[]
294	520248.682964502	<phosphorylation,2>	<phosphorylation,3>	0.41000000000000003	0.59	19377.86895	27885.22605	[]	[]
295	249367.49129525712	<phosphorylation,4>	<phosphorylation,11>	0.41000000000000003	0.59	4645.4467	6684.9111	[]	[]
296	1047416.7939024353	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	11526.19745	16586.47925	[]	[]
297	575105.58078716	<phosphorylation,6><phosphorylation,7><phosphorylation,12>	<phosphorylation,7><phosphorylation,10><phosphorylation,12>	0.41000000000000003	0.59	24891.4016	35819.334	[15]	[15]
298	239833.86941329573	<phosphorylation,2>	<phosphorylation,5>	0.41000000000000003	0.59	3281.75792	4722.52968	[3]	[]
299	283474.7419341241	<phosphorylation,7><phosphorylation,8>	<phosphorylation,8><phosphorylation,9>	0.41000000000000003	0.59	8868.40471	12761.85069	[13]	[13]
300	542248.725667595	<phosphorylation,10>	<phosphorylation,7>	0.41000000000000003	0.59	7383.19878	10624.60312	[3,6,14]	[3,6,14]
301	2059059.6090839796	<phosphorylation,1><phosphorylation,7>	<phosphorylation,1><phosphorylation,5>	0.41000000000000003	0.59	25275.89013	36372.62237	[]	[]
302	558575.8690935419	<phosphorylation,5><phosphorylation,11>	<phosphorylation,8><phosphorylation,11>	0.41000000000000003	0.59	4048.76205	5826.26735	[]	[]
303	2350294.458450937	<phosphorylation,8>	<phosphorylation,10>	0.41000000000000003	0.59	20928.82671	30117.09209	[]	[]
304	1363058.12889181	<phosphorylation,9><phosphorylation,15>	<phosphorylation,9><phosphorylation,10>	0.41000000000000003	0.59	12700.00498	18275.61692	[23]	[23]
305	828922.774261342	<phosphorylation,5>	<phosphorylation,8>	0.41000000000000003	0.59	6840.78772	9844.06038	[]	[5]
306	243659.1979812105	<phosphorylation,3>	<phosphorylation,6>	0.41000000000000003	0.59	2419.74571	3482.07309	[]	[]
307	1459384.8485701787	<phosphorylation,7>	<phosphorylation,3>	0.41000000000000003	0.59	16413.24866	23619.06514	[]	[]
308	2323271.1096776407	<Oxidation,1><phosphorylation,9><phosphorylation,10>	<Oxidation,1><phosphorylation,9><phosphorylation,15>	0.41000000000000003	0.59	15521.31723	22335.55407	[]	[]
309	2519428.504949967	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	26350.17393	37918.54297	[1,13]	[1,13]
310	519644.3841282682	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	14610.6591	21025.0948	[]	[]
311	657615.3608445813	<phosphorylation,2>	<phosphorylation,3>	0.41000000000000003	0.59	14885.09641	21420.01679	[]	[]
312	2076845.677710555	<phosphorylation,9><phosphorylation,15>	<phosphorylation,13><phosphorylation,15>	0.41000000000000003	0.59	37148.45463	53457.53227	[18]	[18]
313	568531.7857234251	<phosphorylation,7>	<phosphorylation,8>	0.41000000000000003	0.59	5337.28427	7680.48223	[]	[]
314	240208.67154937168	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	7968.04529	11466.21151	[17]	[17]
315	480226.7953135714	<phosphorylation,2>	<phosphorylation,4>	0.41000000000000003	0.59	6686.76905	9622.42375	[]	[]
316	280579.0285510135	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.41000000000000003	0.59	6801.66277	9787.75863	[2,10]	[2,10]
317	462768.0742329956	<phosphorylation,4>	<phosphorylation,3>	0.41000000000000003	0.59	6344.94114	9130.52506	[]	[]
318	631560.8608365781	<phosphorylation,10>	<phosphorylation,8>	0.41000000000000003	0.59	40113.90956	57724.89424	[15]	[15]
319	1326712.0846287315	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	10302.85892	14826.06528	[]	[]
320	577880.7232629675	<phosphorylation,7>	<phosphorylation,10>	0.41000000000000003	0.59	5611.50645	8075.09465	[]	[]
321	859267.0078557056	<phosphorylation,8>	<phosphorylation,6>	0.41000000000000003	0.59	7880.40783	11340.09907	[15]	[15]
322	1910829.8178258697	<phosphorylation,5><phosphorylation,14>	<phosphorylation,5><phosphorylation,16>	0.41000000000000003	0.59	37559.16623	54048.55628	[14]	[]
323	843079.7320787474	<phosphorylation,4><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	6371.05663	9168.10587	[17,22]	[17,22]
324	462083.4230081286	<phosphorylation,14>	<phosphorylation,17>	0.41000000000000003	0.59	5297.4649	7623.1812	[]	[]
325	1774285.7057032115	<phosphorylation,6>	<phosphorylation,8>	0.41000000000000003	0.59	14237.22614	20487.71566	[]	[]
326	402108.30178137403	<phosphorylation,7>	<phosphorylation,10>	0.41000000000000003	0.59	4526.91767	6514.34493	[11]	[11]
327	562839.4243855838	<phosphorylation,5><phosphorylation,7>	<phosphorylation,3><phosphorylation,4>	0.41000000000000003	0.59	4704.72983	6770.22097	[]	[]
328	267049.04537932243	<phosphorylation,4>	<phosphorylation,1>	0.41000000000000003	0.59	9744.11457	14022.01853	[]	[]
329	258616.01939982484	<Oxidation,1><phosphorylation,10>	<Oxidation,1><phosphorylation,12>	0.41000000000000003	0.59	3354.79946	4827.63824	[]	[]
330	1961954.389509306	<phosphorylation,8>	<phosphorylation,10>	0.41000000000000003	0.59	38069.22611	54782.54489	[9]	[]
331	448428.38696190354	<phosphorylation,2>	<phosphorylation,3>	0.41000000000000003	0.59	29506.04758	42459.92212	[5]	[5]
332	68536547.32073303	<phosphorylation,2><phosphorylation,11><phosphorylation,13>	<phosphorylation,2><phosphorylation,12><phosphorylation,13>	0.41000000000000003	0.59	782534.5608	1126086.3192	[]	[]
333	1002856.994153608	<phosphorylation,11>	<phosphorylation,13>	0.41000000000000003	0.59	7751.02085	11153.90805	[]	[]
334	322527.879911473	<phosphorylation,3>	<phosphorylation,1>	0.41000000000000003	0.59	4317.09996	6212.41214	[]	[]
335	447350.40742560686	<phosphorylation,3><phosphorylation,7>	<phosphorylation,5><phosphorylation,7>	0.41000000000000003	0.59	17661.2199	25414.9262	[]	[]
336	1615427.408136454	<phosphorylation,1><phosphorylation,7>	<phosphorylation,3><phosphorylation,7>	0.41000000000000003	0.59	14354.1517	20655.9744	[]	[]
337	542005.5810730527	<phosphorylation,4><phosphorylation,11>	<phosphorylation,3><phosphorylation,12>	0.41000000000000003	0.59	6789.88466	9770.80964	[1]	[1]
338	793629.7460406136	<phosphorylation,3><phosphorylation,7>	<phosphorylation,3><phosphorylation,8>	0.41000000000000003	0.59	79222.5534	114003.1866	[]	[]
339	794164.2431425722	<phosphorylation,11><phosphorylation,13>	<phosphorylation,11><phosphorylation,12>	0.41000000000000003	0.59	6456.90874	9291.64916	[9]	[9]
340	371895.28419843974	<phosphorylation,11>	<phosphorylation,4>	0.41000000000000003	0.59	3957.41508	5694.81682	[]	[]
341	333507.60466765123	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	6818.39992	9811.84378	[18]	[18]
342	284550.5477988852	<phosphorylation,1><phosphorylation,11>	<phosphorylation,5><phosphorylation,11>	0.41000000000000003	0.59	3350.86772	4821.98038	[13,15]	[13,15]
343	471314.48649327666	<Oxidation,3><phosphorylation,10>	<Oxidation,3><phosphorylation,13>	0.41000000000000003	0.59	4677.99943	6731.75527	[8]	[8]
344	980746.4996092819	<phosphorylation,5>	<phosphorylation,3>	0.41000000000000003	0.59	5390.54355	7757.12365	[7]	[7]
345	1469767.8226787779	<phosphorylation,6>	<phosphorylation,8>	0.41000000000000003	0.59	12173.44837	17517.88912	[17]	[17]
346	2264032.287025807	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	19048.49873	27411.25427	[12]	[12]
347	1093668.0386031987	<phosphorylation,2>	<phosphorylation,6>	0.41000000000000003	0.59	15418.75311	22187.96179	[]	[]
348	1777404.5075268927	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	38191.70193	54958.79057	[8]	[8]
349	2637808.609877483	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	21523.55922	30972.92668	[]	[]
350	201517.39448276712	<phosphorylation,5><phosphorylation,14><phosphorylation,15>	<phosphorylation,7><phosphorylation,14><phosphorylation,15>	0.41000000000000003	0.59	2683.48829	3861.60511	[6,25]	[25]
351	3464983.3220603075	<phosphorylation,7>	<phosphorylation,8>	0.41000000000000003	0.59	64194.6717	92377.6983	[]	[]
352	1765226.9853889789	<phosphorylation,11>	<phosphorylation,12>	0.41000000000000003	0.59	14052.45	20221.8183	[]	[]
353	533865.1970298606	<phosphorylation,2>	<phosphorylation,3>	0.41000000000000003	0.59	7660.20704	11023.22476	[]	[]
354	2426185.863558341	<phosphorylation,1><phosphorylation,3><phosphorylation,8>	<phosphorylation,1><phosphorylation,5><phosphorylation,8>	0.41000000000000003	0.59	23736.2448	34157.0352	[]	[]
355	4746592.124033357	<phosphorylation,9>	<phosphorylation,10>	0.41000000000000003	0.59	32063.62926	46140.34454	[11,21]	[11,21]
356	2589159.0289534065	<phosphorylation,7>	<phosphorylation,3>	0.41000000000000003	0.59	31225.23559	44933.87561	[10]	[10]
357	324352.0115761065	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	5573.36329	8020.20571	[3]	[]
358	383094.68520083255	<phosphorylation,8>	<phosphorylation,5>	0.41000000000000003	0.59	3272.34997	4708.99143	[]	[]
359	178582.74391812467	<phosphorylation,6><phosphorylation,7>	<phosphorylation,1><phosphorylation,2>	0.41000000000000003	0.59	6818.27999	9811.67121	[]	[]
360	2549993.9396203132	<phosphorylation,5>	<phosphorylation,11>	0.41000000000000003	0.59	29084.96438	41853.97312	[]	[]
361	3222470.4352701055	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	29985.90748	43150.45222	[6,20]	[6,20]
362	364235.5717238957	<phosphorylation,4>	<phosphorylation,3>	0.41000000000000003	0.59	10748.1336	15466.8264	[]	[]
363	1691464.9111569924	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	14476.55659	20832.11801	[10,12]	[10,12]
364	3485962.386250088	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	43724.55406	62920.69974	[]	[]
365	2817387.9573130584	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	26645.99274	38344.23346	[9,14,17]	[9,14,17]
366	393018.1443831637	<phosphorylation,4>	<phosphorylation,5>	0.41000000000000003	0.59	9945.3764	14311.6392	[]	[]
367	906075.3915229618	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	15310.5849	22032.3051	[9]	[9]
368	184597.5958558425	<phosphorylation,11><phosphorylation,12>	<phosphorylation,11><phosphorylation,13>	0.41000000000000003	0.59	4561.06345	6563.48155	[1]	[1]
369	281629.78242667567	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	12750.43334	18348.18456	[4,9]	[4,9]
370	335650.95660452783	<phosphorylation,3>	<phosphorylation,2>	0.41000000000000003	0.59	9698.35332	13956.16698	[]	[]
371	307173.69080953964	<phosphorylation,2><phosphorylation,4><phosphorylation,7>	<phosphorylation,4><phosphorylation,5><phosphorylation,7>	0.41000000000000003	0.59	3919.1367	5639.7333	[]	[]
372	625513.9407899971	<phosphorylation,4><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	6415.37824	9231.88576	[]	[]
373	2103129.185976178	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	31362.95549	45132.05791	[]	[]
374	1689336.2808109191	<phosphorylation,12><phosphorylation,13>	<phosphorylation,13><phosphorylation,18>	0.41000000000000003	0.59	12215.20765	17577.98175	[3,9]	[3,9]
375	2016010.9489951148	<phosphorylation,11><phosphorylation,13>	<phosphorylation,11><phosphorylation,12>	0.41000000000000003	0.59	15158.09672	21812.87088	[11]	[11,12]
376	3853284.3141002054	<phosphorylation,6>	<phosphorylation,5>	0.41000000000000003	0.59	43423.72525	62487.79975	[]	[]
377	631624.8739084743	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	9242.87448	13300.72182	[10]	[10]
378	582879.5967294184	<phosphorylation,3>	<phosphorylation,7>	0.41000000000000003	0.59	5979.1922	8604.2034	[]	[]
379	4448567.398586162	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	34287.55376	49340.62614	[]	[]
380	253757.99577983818	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.41000000000000003	0.59	4854.8651	6986.2693	[18]	[18]
381	1445410.6290568344	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	10401.7886	14968.4275	[]	[]
382	908962.9057524202	<phosphorylation,9>	<phosphorylation,7>	0.41000000000000003	0.59	8793.14499	12653.55011	[]	[7]
383	7067840.537464976	<phosphorylation,10>	<phosphorylation,13>	0.41000000000000003	0.59	85424.1642	122927.4558	[13,22]	[13,22]
384	3378337.006245064	<phosphorylation,1><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.41000000000000003	0.59	35160.64933	50597.03197	[5]	[]
385	118611.13381002533	<phosphorylation,4>	<phosphorylation,3>	0.41000000000000003	0.59	3516.59743	5060.46947	[]	[]
386	312010.3206332478	<phosphorylation,5>	<phosphorylation,7>	0.41000000000000003	0.59	5415.21276	7792.62324	[]	[]
387	47690.06505989698	<phosphorylation,6>	<phosphorylation,3>	0.41000000000000003	0.59	2119.78762	3050.42608	[5]	[]
388	1023708.5567998404	<phosphorylation,6><phosphorylation,8>	<phosphorylation,4><phosphorylation,8>	0.41000000000000003	0.59	22111.40713	31818.85417	[]	[]
389	797198.6547112736	<phosphorylation,3>	<phosphorylation,2>	0.41000000000000003	0.59	7326.67589	10543.26531	[]	[2]
390	901484.1151400157	<phosphorylation,9>	<phosphorylation,11>	0.41000000000000003	0.59	6763.09965	9732.26535	[6,11,13,17,26]	[6,11,13,17,26]
391	883513.4264668257	<phosphorylation,9>	<phosphorylation,10>	0.41000000000000003	0.59	9275.19257	13347.22833	[8,11,16]	[8,11,16]
392	411853.6997628103	<phosphorylation,5><phosphorylation,9>	<phosphorylation,9><phosphorylation,10>	0.41000000000000003	0.59	3761.26522	5412.55238	[11]	[11]
393	1180833.1801142017	<phosphorylation,11>	<phosphorylation,13>	0.41000000000000003	0.59	9058.67784	13035.65836	[]	[]
394	2160646.442714043	<phosphorylation,6>	<phosphorylation,4>	0.41000000000000003	0.59	18603.11577	26770.33733	[13]	[13]
395	2460164.492299541	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	26159.47395	37644.12105	[5]	[5]
396	1762160.3633778852	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	33008.81813	47500.49437	[12]	[12]
397	711794.6637271378	<phosphorylation,8>	<phosphorylation,2>	0.41000000000000003	0.59	15278.68981	21986.40729	[9]	[9]
398	1187548.5921063018	<phosphorylation,5>	<phosphorylation,8>	0.41000000000000003	0.59	17087.2297	24588.9403	[13]	[13]
399	8210886.747031261	<phosphorylation,3>	<phosphorylation,7>	0.41000000000000003	0.59	80286.4378	115534.1422	[]	[]
400	1021462.4707488716	<phosphorylation,1>	<phosphorylation,5>	0.41000000000000003	0.59	18562.54393	26711.95347	[10]	[10]
401	1628973.6008353985	<phosphorylation,11><phosphorylation,12>	<phosphorylation,11><phosphorylation,13>	0.41000000000000003	0.59	16731.51571	24077.05919	[]	[]
402	4012773.493998313	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	27300.22068	39285.68342	[]	[]
